valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode
0.63,2000,0.00114,0.598,4.078216666666667,0.939,1,9.26e-06,G,0.288,-3.663,Major,How I Could Just Kill a Man,59,0.105,95.884,1990s,Rage Against The Machine,G - Major
0.294,2000,0.623,0.649,4.76245,0.3,0,4.46e-06,D#,0.125,-14.74,Minor,He Loves Me (Lyzel in E Flat),54,0.0498,99.989,1990s,Jill Scott,D# - Minor
0.965,2000,0.637,0.515,4.610666666666667,0.833,0,0.944,E,0.302,-9.409,Major,You Can Have It All,59,0.0362,178.47099999999998,1990s,Yo La Tengo,E - Major
0.855,2000,0.00188,0.6579999999999999,2.0313333333333334,0.7090000000000001,0,0.00447,G#,0.0657,-6.7360000000000015,Major,Song 2,65,0.0904,129.69899999999998,1990s,Blur,G# - Major
0.629,2000,0.465,0.542,2.7426666666666666,0.461,0,0.0,D,0.177,-7.0710000000000015,Minor,Tell It Like It Is,53,0.0286,94.214,1990s,Aaron Neville,D - Minor
0.5529999999999999,2000,0.726,0.6,3.79155,0.3720000000000001,0,0.59,C,0.154,-10.477,Major,Wild Child,63,0.0256,79.705,1990s,Enya,C - Major
0.219,2000,0.000633,0.725,3.5677833333333333,0.737,1,0.00417,E,0.109,-7.4529999999999985,Major,Hip Hop,63,0.324,77.161,1990s,Dead Prez,E - Major
0.339,2000,0.0171,0.544,3.1633333333333336,0.935,0,0.00301,F#,0.297,-4.159,Minor,By Myself,61,0.173,103.026,1990s,Linkin Park,F# - Minor
0.478,2000,0.237,0.516,4.35,0.916,0,0.0,G,0.636,-7.255,Major,Since I Left You,58,0.0644,102.779,1990s,The Avalanches,G - Major
0.597,2000,0.00152,0.6,3.8373333333333335,0.938,0,1.4800000000000002e-05,C#,0.369,-3.615,Major,Hot Dog,62,0.0701,101.183,1990s,Limp Bizkit,C# - Major
0.573,2000,0.127,0.81,5.326666666666667,0.7240000000000001,1,0.0,E,0.306,-6.153,Minor,Criminal,60,0.268,101.941,1990s,Eminem,E - Minor
0.539,2000,0.58,0.626,2.1366666666666667,0.539,0,0.0,A,0.309,-8.372,Major,I Won't Back Down,54,0.0288,113.702,1990s,Johnny Cash,A - Major
0.643,2000,0.247,0.7979999999999999,4.26,0.48,0,0.0,C,0.237,-5.564,Major,Separated,55,0.0276,108.241,1990s,Avant,C - Major
0.453,2000,0.0187,0.7170000000000001,4.262216666666666,0.402,0,0.0113,C#,0.0994,-9.712,Major,The Way,53,0.0316,140.418,1990s,Jill Scott,C# - Major
0.7609999999999999,2000,0.102,0.721,4.390666666666666,0.723,0,4.4e-06,D,0.0651,-7.08,Minor,No More (Baby I'ma Do Right),57,0.0631,88.93299999999998,1990s,3LW,D - Minor
0.268,2000,0.0361,0.7290000000000001,5.35445,0.759,1,0.0,B,0.0694,-3.177,Minor,Marshall Mathers,59,0.127,95.935,1990s,Eminem,B - Minor
0.354,2000,0.0687,0.774,3.9471166666666666,0.684,0,9.34e-05,C#,0.0765,-4.721,Minor,Case Of The Ex (Whatcha Gonna Do),54,0.0408,98.001,1990s,Mýa,C# - Minor
0.259,2000,0.0115,0.463,4.2539,0.674,0,0.0,G,0.123,-5.4220000000000015,Major,Who I Am,54,0.0319,84.039,1990s,Jessica Andrews,G - Major
0.542,2000,0.662,0.29,2.7333333333333334,0.408,0,0.0,G,0.272,-9.607,Major,Puppy Love - Remix,58,0.0318,102.229,1990s,Paul Anka,G - Major
0.342,2000,0.00231,0.458,3.683333333333333,0.978,1,2.12e-06,B,0.111,-2.389,Major,My Generation,66,0.191,104.012,1990s,Limp Bizkit,B - Major
0.357,2000,0.871,0.401,2.0886666666666667,0.189,0,0.0,C,0.0968,-11.189,Major,Yesterday - Remastered 2015,60,0.0287,94.509,1990s,The Beatles,C - Major
0.269,2000,0.0703,0.581,5.3017,0.271,0,0.0048,A#,0.187,-10.963,Major,Come Pick Me Up,56,0.0352,123.625,1990s,Ryan Adams,A# - Major
0.924,2000,0.045,0.7440000000000001,3.310216666666667,0.738,0,0.0134,G,0.0746,-7.282,Major,Cumbia De La Cobra,56,0.0362,98.14,1990s,Fito Olivares y Su Grupo,G - Major
0.578,2000,0.000287,0.383,2.72045,0.986,0,0.0,A,0.179,-2.7960000000000003,Major,No Cigar,64,0.0617,157.871,1990s,Millencolin,A - Major
0.731,2000,0.118,0.603,4.298216666666667,0.782,1,0.0,D,0.363,-4.832,Major,Girls Dem Sugar,57,0.162,124.303,1990s,Beenie Man,D - Major
0.557,2000,0.0579,0.736,3.9806666666666666,0.705,1,0.0,G,0.321,-6.231,Major,Whoa!,55,0.24,86.404,1990s,Black Rob,G - Major
0.669,2000,0.047,0.765,2.896,0.706,0,4.25e-06,F#,0.36,-5.477,Minor,Kiss This,53,0.026,116.02,1990s,Aaron Tippin,F# - Minor
0.421,2000,0.0748,0.486,3.0778666666666665,0.73,0,0.000214,G,0.361,-6.4620000000000015,Major,"To Be Young (Is to Be Sad, Is to Be High)",55,0.042,92.582,1990s,Ryan Adams,G - Major
0.851,2000,0.0146,0.878,5.1626666666666665,0.595,1,6.8e-05,B,0.328,-3.924,Minor,I'm Back,59,0.203,89.995,1990s,Eminem,B - Minor
0.574,2000,0.141,0.65,2.28045,0.777,0,0.343,D,0.215,-4.984,Major,Lady Madonna - Remastered 2015,61,0.0294,109.608,1990s,The Beatles,D - Major
0.6829999999999999,2000,0.0678,0.831,4.057783333333333,0.713,1,0.0,G,0.0659,-6.9670000000000005,Minor,Wifey - Club Mix/Dirty Version,59,0.104,99.584,1990s,Ne,G - Minor
0.8270000000000001,2000,0.358,0.77,2.6026666666666665,0.773,0,0.0,G,0.0478,-5.7429999999999986,Major,La Caspa Del Diablo,57,0.223,112.401,1990s,Los Originales De San Juan,G - Major
0.496,2000,0.508,0.636,4.010666666666666,0.531,0,0.0,F,0.0952,-5.593,Major,Never Had A Dream Come True,52,0.0273,122.918,1990s,S Club 7,F - Major
0.679,2000,0.153,0.617,3.57555,0.977,0,0.0016,A,0.133,-7.028,Minor,Around the World (La La La La La) - Radio Version,63,0.0276,131.965,1990s,A Touch Of Class,A - Minor
0.763,2000,0.114,0.74,3.69,0.5760000000000001,1,0.0,G#,0.0963,-7.4860000000000015,Minor,"Best Of Me, Part 2 - Backstage",57,0.3670000000000001,96.355,1990s,Mýa,G# - Minor
0.498,2000,0.0132,0.615,3.24045,0.947,0,0.0,G#,0.366,-3.817,Minor,Forgotten,61,0.11,108.193,1990s,Linkin Park,G# - Minor
0.279,2000,0.000391,0.484,3.1906666666666665,0.913,0,0.0,F#,0.309,-4.305,Major,Pushing Me Away,61,0.0425,103.103,1990s,Linkin Park,F# - Major
0.242,2000,0.452,0.565,3.51555,0.5,0,0.0,G,0.1369999999999999,-8.822000000000003,Major,Good Morning Beautiful,54,0.031,70.984,1990s,Steve Holy,G - Major
0.653,2000,0.238,0.8079999999999999,4.781766666666667,0.8370000000000001,0,0.86,A,0.0624,-6.5829999999999975,Minor,Lebanese Blonde,52,0.046,92.002,1990s,Thievery Corporation,A - Minor
0.648,2000,0.0635,0.378,2.26155,0.677,0,0.0,D,0.183,-8.63,Major,We Can Work It Out - Remastered 2015,61,0.0298,106.071,1990s,The Beatles,D - Major
0.96,2000,0.119,0.923,2.066,0.768,0,0.0,C#,0.0689,-7.3210000000000015,Major,La Bomba,62,0.0674,94.013,1990s,azul azul,C# - Major
0.784,2000,0.0972,0.667,3.876,0.627,0,5.19e-05,F#,0.111,-10.488,Minor,Summer Rain,53,0.0654,186.081,1990s,Carl Thomas,F# - Minor
0.231,2000,0.951,0.653,1.9633333333333336,0.105,0,0.0,A#,0.114,-16.511,Minor,Didn't Leave Nobody But The Baby,55,0.0454,52.94600000000001,1990s,Emmylou Harris,A# - Minor
0.366,2000,0.0129,0.608,4.194,0.76,0,0.0,E,0.332,-5.851,Minor,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,58,0.242,168.21099999999996,1990s,Mariah Carey,E - Minor
0.797,1991,0.0347,0.807,3.524883333333334,0.75,0,0.00017,D,0.149,-8.29,Major,All 4 Love,52,0.0315,106.389,1990s,Color Me Badd,D - Major
0.713,1991,0.0275,0.67,3.8911166666666666,0.496,1,0.0,F,0.104,-14.029000000000002,Minor,Brenda's Got A Baby,57,0.0907,166.75799999999995,1990s,2Pac,F - Minor
0.393,1991,0.00168,0.634,5.825116666666666,0.84,0,0.0237,F#,0.207,-5.933,Major,Bye Bye,67,0.0351,97.998,1990s,Vilma Palma e Vampiros,F# - Major
0.135,1991,0.867,0.39,3.4993333333333334,0.0968,0,3.58e-06,C,0.0715,-14.966,Major,Our Love Is Here To Stay,58,0.0285,68.768,1990s,Natalie Cole,C - Major
0.345,1991,0.8540000000000001,0.429,1.0822166666666666,0.148,0,0.0,B,0.349,-15.097,Major,"Belle Reprise - From ""Beauty and the Beast""/Soundtrack Version",53,0.0751,79.904,1990s,"""Paige OHara""",B - Major
0.772,1991,0.0866,0.69,3.0677833333333333,0.65,0,3.52e-06,G,0.261,-12.098,Major,Norma Jean Riley,50,0.0288,91.213,1990s,Diamond Rio,G - Major
0.22,1991,0.535,0.308,3.36755,0.188,0,0.000144,F,0.108,-10.970999999999998,Major,Cruz de Olvido,57,0.0333,78.441,1990s,Vicente Fernández,F - Major
0.467,1991,0.617,0.604,3.43755,0.589,0,1.93e-06,A#,0.0906,-8.007,Major,Vida,54,0.0274,133.675,1990s,La Mafia,A# - Major
0.047,1991,0.987,0.321,3.748883333333333,0.015,0,0.935,F,0.108,-28.528,Major,Shepherd Moons,48,0.0334,64.624,1990s,Enya,F - Major
0.474,1991,0.897,0.478,2.93155,0.341,0,0.0,F,0.258,-12.556,Major,(There's No Place Like) Home for the Holidays - 1959 Version,48,0.0511,143.736,1990s,Perry Como,F - Major
0.733,1991,0.194,0.59,2.6726666666666667,0.6859999999999999,0,0.0,G,0.2,-6.9979999999999976,Major,Better Class of Losers,50,0.0364,179.387,1990s,Randy Travis,G - Major
0.163,1991,0.565,0.235,4.282666666666667,0.154,0,8.27e-05,D#,0.102,-16.232,Major,The Very Thought Of You,57,0.0322,73.85300000000002,1990s,Natalie Cole,D# - Major
0.219,1991,0.529,0.489,4.002883333333333,0.322,0,0.000208,D#,0.239,-11.586,Major,Look At Us,51,0.0261,75.5,1990s,Vince Gill,D# - Major
0.617,1991,0.0487,0.884,5.636216666666667,0.96,0,0.0227,D,0.271,-4.613,Major,Jam,59,0.0721,116.273,1990s,Michael Jackson,D - Major
0.7440000000000001,1991,0.0349,0.575,4.302216666666666,0.8690000000000001,0,0.00027,G#,0.333,-10.174,Major,Runaround,48,0.0294,130.303,1990s,Van Halen,G# - Major
0.474,1991,0.491,0.493,3.72,0.452,0,0.00023,A#,0.155,-10.841,Major,Usted,65,0.0374,165.425,1990s,Luis Miguel,A# - Major
0.209,1991,0.0846,0.508,3.842216666666667,0.8079999999999999,0,0.000727,C,0.0719,-12.496,Minor,Movin' on Up,49,0.0403,94.255,1990s,Primal Scream,C - Minor
0.722,1991,0.1369999999999999,0.7909999999999999,4.28555,0.768,0,3.85e-06,A,0.307,-9.348,Major,Rush,52,0.0957,124.077,1990s,Big Audio Dynamite,A - Major
0.44,1991,0.0311,0.612,2.001116666666667,0.502,0,0.912,B,0.212,-13.21,Major,Main Theme: The Addams Family - Instrumental Version,48,0.0512,56.92,1990s,Vic Mizzy and His Orchestra and Chorus,B - Major
0.652,1991,0.17,0.593,5.13045,0.479,0,9.72e-06,F#,0.0732,-13.138,Minor,Alone With You,48,0.051,155.91299999999995,1990s,Tevin Campbell,F# - Minor
0.6679999999999999,1991,0.0394,0.853,5.5604,0.884,0,6.83e-06,C#,0.0313,-6.771,Major,2 Legit 2 Quit,50,0.0836,124.542,1990s,MC Hammer,C# - Major
0.7509999999999999,1991,0.00955,0.722,4.29955,0.8420000000000001,0,8.45e-06,F,0.178,-8.745,Minor,I Love Your Smile,59,0.126,93.954,1990s,Shanice,F - Minor
0.7759999999999999,1991,0.748,0.799,2.6145666666666667,0.345,0,2.39e-05,A#,0.1689999999999999,-11.52,Major,Before the Next Teardrop Falls,53,0.0276,90.417,1990s,Freddy Fender,A# - Major
0.537,1991,0.227,0.667,4.250666666666667,0.45,0,0.0,G,0.632,-12.869000000000002,Major,Después De Un Adiós,53,0.0278,97.37,1990s,Los Bukis,G - Major
0.5429999999999999,1991,0.504,0.491,3.4942166666666665,0.698,0,1.81e-06,C,0.235,-6.724,Minor,La Barca,60,0.0357,177.692,1990s,Luis Miguel,C - Minor
0.5720000000000001,1991,0.00102,0.498,4.30445,0.901,0,0.000729,F#,0.104,-6.724,Minor,Monkey Business,54,0.0511,96.916,1990s,Skid Row,F# - Minor
0.718,1991,0.597,0.525,4.72,0.403,0,0.0,G#,0.0565,-11.987,Major,Just A Gigolo - Remastered,56,0.0945,125.187,1990s,Louis Prima,G# - Major
0.288,1991,0.0532,0.5489999999999999,4.75445,0.547,0,0.321,G,0.0655,-10.119,Major,Diamonds and Pearls,47,0.0328,81.05,1990s,Prince,G - Major
0.619,1991,0.00916,0.595,3.444,0.945,0,6.840000000000001e-05,D,0.205,-1.675,Major,Tonto corazón,53,0.0284,103.759,1990s,Los Acosta,D - Major
0.358,1991,0.93,0.473,1.9348833333333333,0.141,0,0.000636,G#,0.125,-23.50800000000001,Major,Ebudae,47,0.0408,77.447,1990s,Enya,G# - Major
0.115,1991,0.971,0.203,2.8922166666666667,0.0895,0,0.0213,D,0.108,-19.755,Minor,Nature Boy,55,0.0404,173.451,1990s,Nat King Cole,D - Minor
0.414,1991,0.0302,0.4320000000000001,5.273783333333333,0.679,0,0.000435,G,0.053,-10.594,Major,Who's Gonna Ride Your Wild Horses,54,0.0366,132.678,1990s,U2,G - Major
0.526,1991,0.0488,0.353,4.52755,0.921,0,0.065,D,0.314,-5.64,Major,"Damn Right, I've Got the Blues",56,0.0758,145.589,1990s,Buddy Guy,D - Major
0.109,1991,0.526,0.421,4.535116666666666,0.517,0,1.82e-06,B,0.136,-11.49,Minor,The Show Must Go On,48,0.035,84.01100000000002,1990s,Queen,B - Minor
0.6709999999999999,1991,0.00236,0.7090000000000001,3.61155,0.738,1,0.795,G,0.073,-12.019,Major,If You Have to Ask,57,0.048,96.24,1990s,Red Hot Chili Peppers,G - Major
0.237,1991,0.382,0.488,3.524,0.61,0,3.24e-05,C,0.14,-7.646,Minor,No Me Platiques Más,64,0.0289,78.634,1990s,Luis Miguel,C - Minor
0.455,1991,0.0316,0.727,3.646216666666666,0.38,0,0.0,G,0.342,-14.809,Major,Butter,51,0.335,92.05,1990s,A Tribe Called Quest,G - Major
0.655,1991,0.00129,0.479,4.352216666666667,0.763,0,0.0305,A,0.0562,-7.035,Major,Spirit In The Sky,50,0.0305,132.69299999999998,1990s,The Kentucky Headhunters,A - Major
0.85,1991,0.42,0.6859999999999999,4.292883333333333,0.672,0,0.000359,F,0.0508,-7.337999999999999,Minor,Inolvidable,65,0.0372,97.006,1990s,Luis Miguel,F - Minor
0.987,1991,0.706,0.637,2.5685166666666666,0.547,0,0.0,G,0.0609,-6.638,Major,Soy Cómo Quiero Ser,55,0.0489,95.774,1990s,Joan Sebastian,G - Major
0.217,1991,0.444,0.459,3.19275,0.573,0,0.0,F#,0.246,-5.351,Major,La Única Estrella,50,0.0267,71.992,1990s,Grupo Libra,F# - Major
0.884,1991,0.0785,0.404,4.508566666666667,0.8909999999999999,0,4.37e-06,C,0.301,-5.5520000000000005,Minor,Romeo - Demo,48,0.0618,166.209,1990s,Sublime,C - Minor
0.696,1991,0.377,0.6629999999999999,2.88555,0.569,0,0.0,B,0.142,-8.533999999999999,Major,Ultimas Noticias,54,0.0283,115.731,1990s,Viento Y Sol,B - Major
0.123,1991,0.481,0.595,3.7522166666666665,0.253,0,2.25e-06,D,0.105,-12.354,Minor,Midnight In Montgomery,50,0.0297,139.861,1990s,Alan Jackson,D - Minor
0.151,1991,0.983,0.251,3.91045,0.0841,0,0.0248,A#,0.107,-22.231,Major,Marble Halls,46,0.0572,95.417,1990s,Enya,A# - Major
0.836,1991,0.0484,0.711,4.87045,0.595,0,0.0327,C#,0.208,-12.99,Major,Is It Good To You,48,0.036,107.473,1990s,Heavy D & The Boyz,C# - Major
0.147,1991,0.512,0.362,2.6982166666666667,0.377,0,0.101,G,0.175,-10.142,Major,Oceans,56,0.034,112.393,1990s,Pearl Jam,G - Major
0.179,1991,0.0478,0.191,4.982216666666667,0.7070000000000001,0,6.1e-05,G,0.295,-6.846,Major,Garden,55,0.0345,82.7,1990s,Pearl Jam,G - Major
0.429,1991,0.0666,0.363,3.27045,0.8490000000000001,0,0.00517,F#,0.306,-7.744,Major,Yesterdays,61,0.0554,170.627,1990s,"""Guns N Roses""",F# - Major
0.8109999999999999,1991,0.777,0.547,3.12,0.3,0,0.0,D#,0.0653,-13.973,Major,Buona Sera - Remastered,54,0.107,97.793,1990s,Louis Prima,D# - Major
0.236,1991,0.933,0.467,2.127783333333334,0.134,0,0.82,G#,0.13,-19.911,Major,Lothlórien,46,0.0369,88.22,1990s,Enya,G# - Major
0.672,1991,0.122,0.965,3.4566666666666666,0.583,0,0.0707,D,0.122,-9.741,Major,Pelo Suelto,46,0.0751,123.961,1990s,Gloria Trevi,D - Major
0.102,1991,0.73,0.366,3.3959,0.37,0,0.00229,G,0.314,-12.565,Major,Contigo En La Distancia,58,0.0305,78.039,1990s,Luis Miguel,G - Major
0.752,1991,0.187,0.6,4.619116666666667,0.949,0,0.00539,G,0.105,-5.473,Minor,Kiss Them For Me,50,0.0556,99.387,1990s,Siou,G - Minor
0.458,1991,0.175,0.596,4.013333333333334,0.443,0,3.84e-05,C,0.35,-12.46,Major,Dime Que No Te Perdí,51,0.0289,75.296,1990s,Los Bukis,C - Major
0.7759999999999999,1991,0.0406,0.613,4.721116666666667,0.934,0,0.000313,C,0.0882,-3.711,Major,Mustang Sally,53,0.0342,107.273,1990s,Buddy Guy,C - Major
0.703,1991,0.0393,0.5920000000000001,5.14045,0.835,0,0.209,G,0.665,-8.475,Major,Unfinished Sympathy - 2012 Mix/Master,64,0.032,114.436,1990s,Massive Attack,G - Major
0.085,1991,0.6709999999999999,0.263,4.430666666666666,0.402,0,0.00149,D,0.112,-11.748,Minor,Te Extraño,63,0.0308,150.69,1990s,Luis Miguel,D - Minor
0.244,1991,0.639,0.667,3.6006666666666667,0.349,0,0.0,E,0.123,-9.844,Major,One More Day,46,0.0288,131.11700000000002,1990s,Diamond Rio,E - Major
0.066,1991,0.177,0.569,3.3437666666666668,0.126,0,3.54e-05,A,0.478,-16.028,Minor,Try A Little Tenderness,52,0.0537,103.073,1990s,Otis Redding,A - Minor
0.408,1991,0.889,0.735,3.758216666666667,0.287,0,0.00124,D,0.0775,-17.593,Major,Open Your Eyes,46,0.0465,95.539,1990s,Bobby Caldwell,D - Major
0.17,1991,0.00372,0.326,3.5086666666666666,0.935,0,7.55e-06,A,0.302,-5.69,Major,Porch,54,0.0698,135.762,1990s,Pearl Jam,A - Major
0.55,1991,0.373,0.691,4.250666666666667,0.402,0,0.000117,C,0.0607,-9.628,Major,These Are The Days Of Our Lives - 2011 Remaster,47,0.0299,112.654,1990s,Queen,C - Major
0.743,1991,0.197,0.644,4.399333333333334,0.6629999999999999,0,0.0,F#,0.302,-12.847,Minor,Please Don't Go,49,0.0454,135.622,1990s,Boyz II Men,F# - Minor
0.313,1991,0.995,0.522,4.733333333333333,0.0308,0,0.915,F,0.0805,-26.86,Major,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",54,0.0641,72.551,1990s,Wolfgang Amadeus Mozart,F - Major
0.337,1991,0.152,0.502,5.477116666666666,0.855,0,0.000488,E,0.106,-3.27,Minor,Give In to Me,59,0.0305,86.96799999999998,1990s,Michael Jackson,E - Minor
0.5710000000000001,1991,0.0759,0.826,4.05045,0.6579999999999999,1,1.86e-05,C,0.235,-10.952,Major,Hand On the Pump,51,0.302,98.05,1990s,Cypress Hill,C - Major
0.316,1991,0.00999,0.322,3.3339833333333333,0.968,0,4.120000000000001e-05,A,0.445,-5.59,Major,Why Go,54,0.106,115.565,1990s,Pearl Jam,A - Major
0.6559999999999999,1991,0.184,0.6829999999999999,3.4354,0.623,0,0.0,G,0.134,-7.931,Major,Y Nunca Comprendí,48,0.0284,119.912,1990s,Grupo Libra,G - Major
0.6609999999999999,1991,0.0257,0.466,3.9562166666666663,0.7929999999999999,1,0.0,B,0.11,-6.945,Minor,I'd Rather Fuck You,49,0.1639999999999999,163.981,1990s,N.W.A.,B - Minor
0.726,1991,0.7190000000000001,0.624,2.56445,0.191,0,0.0,A,0.358,-11.072,Major,It Wasn't God Who Made Honky Tonk Angels,49,0.0301,137.276,1990s,Kitty Wells,A - Major
0.636,1991,0.224,0.599,5.40555,0.732,0,7.65e-06,C,0.0786,-6.686,Major,Addictive Love - Different Lifestyles Album Version,46,0.0444,155.97299999999996,1990s,Bebe & Cece Winans,C - Major
0.309,1991,0.00482,0.404,4.8933333333333335,0.83,0,1.01e-05,A#,0.334,-11.41,Minor,Evenflow,51,0.0527,104.995,1990s,Pearl Jam,A# - Minor
0.774,1991,0.6940000000000001,0.628,3.0892166666666667,0.337,0,2.01e-06,F,0.142,-5.787000000000001,Major,Que Se Junten Nuestros Brazos,51,0.0405,75.28,1990s,Cornelio Reyna,F - Major
0.527,1991,0.000283,0.225,5.156,0.7909999999999999,0,1.39e-05,C#,0.108,-6.416,Major,Road to Nowhere,50,0.0435,77.587,1990s,Ozzy Osbourne,C# - Major
0.487,1991,0.708,0.8190000000000001,4.297116666666667,0.261,0,0.0216,D,0.108,-14.406,Minor,Vibes and Stuff,49,0.181,92.348,1990s,A Tribe Called Quest,D - Minor
0.7040000000000001,1991,0.139,0.653,4.201116666666667,0.426,0,0.000143,E,0.108,-15.425999999999998,Major,Good Things,46,0.0316,118.548,1990s,Bodeans,E - Major
0.265,1991,0.618,0.465,4.606216666666667,0.365,0,0.0113,F,0.0747,-12.633,Minor,Hold on My Heart - 2007 Remaster,47,0.0295,171.90400000000002,1990s,Genesis,F - Minor
0.752,1991,0.493,0.741,5.753333333333333,0.511,0,0.0,A,0.0808,-11.797,Major,Baby Hold on to Me (feat. Eddie Levert),46,0.0401,119.38,1990s,Gerald Levert,A - Major
0.57,1991,0.0362,0.932,4.721783333333334,0.54,0,7.48e-05,C#,0.204,-13.168,Major,Treat 'Em Right,47,0.227,116.351,1990s,Chubb Rock,C# - Major
0.513,1991,0.000447,0.475,3.898216666666667,0.924,0,0.0408,C,0.227,-7.351,Major,The Struggle Within,46,0.0502,98.843,1990s,Metallica,C - Major
0.496,1991,0.112,0.649,3.236666666666667,0.985,0,0.043,G,0.214,-8.016,Major,Pachuco,60,0.0413,107.825,1990s,Maldita Vecindad Y Los Hijos Del 5to. Patio,G - Major
0.942,1991,0.202,0.7070000000000001,3.461116666666667,0.474,0,4.85e-05,A,0.298,-10.025,Major,Me Duele Estar Solo,50,0.0379,80.762,1990s,La Mafia,A - Major
0.556,1991,0.964,0.802,3.074883333333333,0.23,0,0.0,C,0.115,-13.274,Minor,"Anything Goes - (From ""Anything Goes"")",46,0.0879,105.873,1990s,Cole Porter,C - Minor
0.305,1991,6.8e-06,0.487,3.4777833333333334,0.976,0,0.352,G,0.242,-7.567,Major,Slave to the Grind,52,0.105,133.17600000000002,1990s,Skid Row,G - Major
0.295,1991,0.0113,0.36,5.8133333333333335,0.8809999999999999,0,0.0,C,0.0742,-6.815,Minor,Wasted Time,56,0.048,84.861,1990s,Skid Row,C - Minor
0.391,1991,0.472,0.636,3.4772833333333333,0.509,0,9.58e-05,E,0.0951,-9.842,Minor,Had A Dat,47,0.401,73.32300000000002,1990s,Sublime,E - Minor
0.853,1991,0.0974,0.861,4.217783333333333,0.604,0,0.358,F,0.0467,-8.44,Minor,Cream,44,0.0719,115.588,1990s,Prince,F - Minor
0.442,1991,0.0118,0.773,4.744883333333333,0.297,1,0.000132,A#,0.1369999999999999,-17.819000000000006,Minor,Trapped,52,0.335,88.265,1990s,2Pac,A# - Minor
0.442,1991,0.667,0.378,3.774883333333334,0.439,0,0.0031,G#,0.0707,-11.793,Major,La Mentira,61,0.0282,163.97299999999996,1990s,Luis Miguel,G# - Major
0.218,1991,0.238,0.42,4.59445,0.574,0,0.000115,E,0.127,-5.149,Major,Spending My Time,47,0.0292,170.549,1990s,Ro,E - Major
0.691,1991,0.0152,0.847,4.07955,0.7240000000000001,0,0.0125,C#,0.113,-7.267,Major,Muévelo,55,0.052,102.106,1990s,El General,C# - Major
0.67,1991,0.315,0.521,3.634216666666666,0.603,0,0.0,D,0.321,-5.127000000000002,Major,Contigo O Sin Ti,50,0.0291,151.85299999999995,1990s,Samuray,D - Major
0.345,1991,0.117,0.821,4.156883333333333,0.528,0,0.0702,E,0.0816,-11.749,Minor,Be Thankful For What You've Got - 2012 Mix/Master,56,0.0463,92.128,1990s,Massive Attack,E - Minor
0.385,1991,0.5429999999999999,0.519,3.743333333333333,0.511,0,0.0,D#,0.13,-8.634,Major,Tengo Mucho Que Aprender de Ti,53,0.0287,143.39,1990s,Emmanuel,D# - Major
0.181,1991,0.591,0.478,4.442666666666667,0.5329999999999999,0,0.00704,A#,0.139,-11.048,Major,Can't Let Go,51,0.0404,162.369,1990s,Mariah Carey,A# - Major
0.233,1991,0.184,0.494,4.33355,0.495,0,0.0,G,0.127,-8.855,Major,Kissing You,46,0.0312,126.515,1990s,Keith Washington,G - Major
0.6659999999999999,1991,0.0187,0.6990000000000001,4.11555,0.6609999999999999,0,0.000576,G,0.19,-14.05,Major,Dreamin' of Love,44,0.0623,119.997,1990s,Stevie B,G - Major
0.509,1991,0.206,0.715,5.934,0.682,0,0.917,C#,0.0967,-10.325,Major,101 Eastbound,48,0.0327,101.057,1990s,Fourplay,C# - Major
0.142,1991,0.8759999999999999,0.487,5.826666666666667,0.145,0,0.8220000000000001,F,0.149,-18.67,Major,Angel Eyes - Studio,48,0.0522,110.134,1990s,Tommy Flanagan,F - Major
0.7120000000000001,1991,0.00611,0.89,3.7917833333333335,0.504,0,0.000595,G#,0.102,-14.682,Minor,Pin the Tail on the Donkey,52,0.365,116.353,1990s,Naughty By Nature,G# - Minor
0.309,1991,0.133,0.376,4.070666666666667,0.277,0,0.0,C#,0.0643,-18.291,Major,Kinky Love,49,0.0357,178.81400000000005,1990s,Pale Saints,C# - Major
0.755,1991,0.0913,0.868,3.98155,0.424,0,0.000152,G,0.161,-14.047,Major,Verses from the Abstract,48,0.329,87.61399999999998,1990s,A Tribe Called Quest,G - Major
0.5539999999999999,1991,0.0084599999999999,0.867,2.216666666666667,0.459,0,0.0212,E,0.0695,-13.526,Minor,Rap Promoter,48,0.254,97.464,1990s,A Tribe Called Quest,E - Minor
0.792,1991,0.24,0.44,4.457783333333333,0.765,0,4.73e-05,D#,0.349,-5.973,Major,Past The Point Of Rescue,51,0.0287,184.257,1990s,Hal Ketchum,D# - Major
